cycle_nodes,cycle_edges,vorticity
"di Mauro A.,Agassi A.,Lopez F.,Ancic M.,Roddick A.,Horna L.,di Mauro A.","(di Mauro A.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Horna L.);(Horna L.,di Mauro A.)",-10.0
"Moya C.,Zabaleta M.,Lopez F.,Ancic M.,Federer R.,Moya C.","(Moya C.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Federer R.);(Federer R.,Moya C.)",-10.0
"Rusedski G.,Ancic M.,Lopez F.,Agassi A.,Rusedski G.","(Rusedski G.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Rusedski G.)",-10.0
"Sanguinetti D.,Costa A.,Gaudio G.,Sanguinetti D.","(Sanguinetti D.,Costa A.);(Costa A.,Gaudio G.);(Gaudio G.,Sanguinetti D.)",-10.0
"Lisnard J.R.,Kohlschreiber P.,Soderling R.,Chela J.I.,Lisnard J.R.","(Lisnard J.R.,Kohlschreiber P.);(Kohlschreiber P.,Soderling R.);(Soderling R.,Chela J.I.);(Chela J.I.,Lisnard J.R.)",-10.0
"Srichaphan P.,Ancic M.,Roddick A.,Srichaphan P.","(Srichaphan P.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Srichaphan P.)",-10.0
"Lopez F.,Ancic M.,Roddick A.,Costa A.,Llodra M.,Lopez F.","(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Llodra M.);(Llodra M.,Lopez F.)",-10.0
"Rusedski G.,Ancic M.,Roddick A.,Costa A.,Llodra M.,Rusedski G.","(Rusedski G.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Llodra M.);(Llodra M.,Rusedski G.)",-10.0
"Sanguinetti D.,Costa A.,Andreev I.,Sanguinetti D.","(Sanguinetti D.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Sanguinetti D.)",-10.0
"Hewitt L.,Ancic M.,Blake J.,Hewitt L.","(Hewitt L.,Ancic M.);(Ancic M.,Blake J.);(Blake J.,Hewitt L.)",-10.0
"Vik R.,Soderling R.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Gaudio G.,Vik R.","(Vik R.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Gaudio G.);(Gaudio G.,Vik R.)",-10.0
"Moodie W.,Ancic M.,Bjorkman J.,Moodie W.","(Moodie W.,Ancic M.);(Ancic M.,Bjorkman J.);(Bjorkman J.,Moodie W.)",-10.0
"Calatrava A.,Zabaleta M.,Lopez F.,Agassi A.,Calatrava A.","(Calatrava A.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Calatrava A.)",-10.0
"Sanguinetti D.,Costa A.,Mirnyi M.,Sanguinetti D.","(Sanguinetti D.,Costa A.);(Costa A.,Mirnyi M.);(Mirnyi M.,Sanguinetti D.)",-10.0
"Garcia-Lopez G.,Zabaleta M.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Andreev I.,Garcia-Lopez G.","(Garcia-Lopez G.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Garcia-Lopez G.)",-10.0
"Stepanek R.,Ancic M.,Roddick A.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Stepanek R.)",-10.0
"Zib T.,Fish M.,Soderling R.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Monaco J.,Zib T.","(Zib T.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Monaco J.);(Monaco J.,Zib T.)",-10.0
"Santoro F.,Lopez F.,Soderling R.,Chela J.I.,Santoro F.","(Santoro F.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Chela J.I.);(Chela J.I.,Santoro F.)",-10.0
"Johansson T.,Lopez F.,Ancic M.,Bjorkman J.,Johansson T.","(Johansson T.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Bjorkman J.);(Bjorkman J.,Johansson T.)",-10.0
"Puerta M.,Zabaleta M.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Ferrer D.,Puerta M.","(Puerta M.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ferrer D.);(Ferrer D.,Puerta M.)",-10.0
"Sanguinetti D.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Zabaleta M.,Muller G.,Sanguinetti D.","(Sanguinetti D.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Muller G.);(Muller G.,Sanguinetti D.)",-10.0
"Massu N.,Costa A.,Roddick A.,Ancic M.,Henman T.,Massu N.","(Massu N.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Henman T.);(Henman T.,Massu N.)",-10.0
"Stepanek R.,Ancic M.,Moodie W.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Moodie W.);(Moodie W.,Stepanek R.)",-10.0
"Puerta M.,Zabaleta M.,Lopez F.,Ancic M.,Srichaphan P.,Nieminen J.,Burgsmuller L.,Puerta M.","(Puerta M.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Nieminen J.);(Nieminen J.,Burgsmuller L.);(Burgsmuller L.,Puerta M.)",-10.0
"Saulnier C.,Ancic M.,Dent T.,Saulnier C.","(Saulnier C.,Ancic M.);(Ancic M.,Dent T.);(Dent T.,Saulnier C.)",-10.0
"Puerta M.,Zabaleta M.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Llodra M.,Mantilla F.,Puerta M.","(Puerta M.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Llodra M.);(Llodra M.,Mantilla F.);(Mantilla F.,Puerta M.)",-10.0
"Ferrero J.C.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Ferrer D.,Ferrero J.C.","(Ferrero J.C.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ferrer D.);(Ferrer D.,Ferrero J.C.)",-10.0
"Rochus O.,Ancic M.,Roddick A.,Costa A.,Massu N.,Dupuis A.,Rochus O.","(Rochus O.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Massu N.);(Massu N.,Dupuis A.);(Dupuis A.,Rochus O.)",-10.0
"Starace P.,Lopez F.,Soderling R.,Chela J.I.,Starace P.","(Starace P.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Chela J.I.);(Chela J.I.,Starace P.)",-10.0
"Tipsarevic J.,Gasquet R.,Ancic M.,Baghdatis M.,Minar I.,Robredo T.,Tipsarevic J.","(Tipsarevic J.,Gasquet R.);(Gasquet R.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Robredo T.);(Robredo T.,Tipsarevic J.)",-10.0
"Sanguinetti D.,Costa A.,Monaco J.,Sanguinetti D.","(Sanguinetti D.,Costa A.);(Costa A.,Monaco J.);(Monaco J.,Sanguinetti D.)",-10.0
"Youzhny M.,Roddick A.,Ancic M.,Gasquet R.,Youzhny M.","(Youzhny M.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Gasquet R.);(Gasquet R.,Youzhny M.)",-10.0
"Stepanek R.,Ancic M.,Hernych J.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Hernych J.);(Hernych J.,Stepanek R.)",-10.0
"Rochus O.,Ancic M.,Gonzalez F.,Rochus O.","(Rochus O.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Rochus O.)",-10.0
"Santoro F.,Lopez F.,Agassi A.,Pavel A.,Santoro F.","(Santoro F.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Pavel A.);(Pavel A.,Santoro F.)",-10.0
"Llodra M.,Costa A.,Roddick A.,Ancic M.,Blake J.,Llodra M.","(Llodra M.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Blake J.);(Blake J.,Llodra M.)",-10.0
"Kim K.,Srichaphan P.,Ancic M.,Lopez F.,Carlsen K.,Kim K.","(Kim K.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Carlsen K.);(Carlsen K.,Kim K.)",-10.0
"Robredo T.,Minar I.,Baghdatis M.,Ancic M.,Lopez F.,Karlovic I.,Benneteau J.,Robredo T.","(Robredo T.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Karlovic I.);(Karlovic I.,Benneteau J.);(Benneteau J.,Robredo T.)",-10.0
"Gaudio G.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Agassi A.,Gaudio G.","(Gaudio G.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Gaudio G.)",-10.0
"Youzhny M.,Roddick A.,Ancic M.,Lopez F.,Malisse X.,Youzhny M.","(Youzhny M.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Malisse X.);(Malisse X.,Youzhny M.)",-10.0
"Rusedski G.,Ancic M.,Roddick A.,Rusedski G.","(Rusedski G.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Rusedski G.)",-10.0
"Lopez F.,Ancic M.,Dent T.,Lopez F.","(Lopez F.,Ancic M.);(Ancic M.,Dent T.);(Dent T.,Lopez F.)",-10.0
"Srichaphan P.,Ancic M.,Lopez F.,Srichaphan P.","(Srichaphan P.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Srichaphan P.)",-10.0
"Roddick A.,Ancic M.,Hrbaty D.,Roddick A.","(Roddick A.,Ancic M.);(Ancic M.,Hrbaty D.);(Hrbaty D.,Roddick A.)",-10.0
"Llodra M.,Costa A.,Roddick A.,Ancic M.,Henman T.,Llodra M.","(Llodra M.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Henman T.);(Henman T.,Llodra M.)",-10.0
"Mayer F.,Ancic M.,Dent T.,Mayer F.","(Mayer F.,Ancic M.);(Ancic M.,Dent T.);(Dent T.,Mayer F.)",-10.0
"Sanguinetti D.,Costa A.,Roddick A.,Ancic M.,Srichaphan P.,Rochus C.,Sanguinetti D.","(Sanguinetti D.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Rochus C.);(Rochus C.,Sanguinetti D.)",-10.0
"Roddick A.,Ancic M.,Haas T.,Roddick A.","(Roddick A.,Ancic M.);(Ancic M.,Haas T.);(Haas T.,Roddick A.)",-10.0
"Rochus O.,Ancic M.,Baghdatis M.,Minar I.,Hanescu V.,Nadal R.,Rochus O.","(Rochus O.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Hanescu V.);(Hanescu V.,Nadal R.);(Nadal R.,Rochus O.)",-10.0
"Robredo T.,Minar I.,Hanescu V.,Robredo T.","(Robredo T.,Minar I.);(Minar I.,Hanescu V.);(Hanescu V.,Robredo T.)",-10.0
"Federer R.,Ancic M.,Blake J.,Federer R.","(Federer R.,Ancic M.);(Ancic M.,Blake J.);(Blake J.,Federer R.)",-10.0
"Lopez F.,Ancic M.,Hewitt L.,Lopez F.","(Lopez F.,Ancic M.);(Ancic M.,Hewitt L.);(Hewitt L.,Lopez F.)",-10.0
"Spadea V.,Costa A.,Roddick A.,Ancic M.,Rusedski G.,Spadea V.","(Spadea V.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Rusedski G.);(Rusedski G.,Spadea V.)",-10.0
"Safin M.,Ancic M.,Lee H.T.,Safin M.","(Safin M.,Ancic M.);(Ancic M.,Lee H.T.);(Lee H.T.,Safin M.)",-10.0
"Johansson T.,Lopez F.,Ancic M.,Berdych T.,Johansson T.","(Johansson T.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Johansson T.)",-10.0
"Rusedski G.,Ancic M.,Hewitt L.,Rusedski G.","(Rusedski G.,Ancic M.);(Ancic M.,Hewitt L.);(Hewitt L.,Rusedski G.)",-10.0
"Sanguinetti D.,Costa A.,Roddick A.,Ancic M.,Coria G.,Sanguinetti D.","(Sanguinetti D.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Coria G.);(Coria G.,Sanguinetti D.)",-10.0
"Puerta M.,Zabaleta M.,Lopez F.,Ancic M.,Bjorkman J.,Puerta M.","(Puerta M.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Bjorkman J.);(Bjorkman J.,Puerta M.)",-10.0
"Roddick A.,Ancic M.,Beck K.,Roddick A.","(Roddick A.,Ancic M.);(Ancic M.,Beck K.);(Beck K.,Roddick A.)",-10.0
"Lopez F.,Ancic M.,Federer R.,Lopez F.","(Lopez F.,Ancic M.);(Ancic M.,Federer R.);(Federer R.,Lopez F.)",-10.0
"Seppi A.,Nieminen J.,Srichaphan P.,Ancic M.,Rusedski G.,Seppi A.","(Seppi A.,Nieminen J.);(Nieminen J.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Rusedski G.);(Rusedski G.,Seppi A.)",-10.0
"Federer R.,Ancic M.,Lopez F.,Agassi A.,Federer R.","(Federer R.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Federer R.)",10.0
"Stepanek R.,Ancic M.,Lopez F.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Stepanek R.)",10.0
"Monfils G.,Ancic M.,Roddick A.,Costa A.,Ljubicic I.,Monfils G.","(Monfils G.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ljubicic I.);(Ljubicic I.,Monfils G.)",10.0
"Schuettler R.,Agassi A.,Lopez F.,Soderling R.,Chela J.I.,Schuettler R.","(Schuettler R.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Chela J.I.);(Chela J.I.,Schuettler R.)",10.0
"Montanes A.,Lopez F.,Ferrero J.C.,Montanes A.","(Montanes A.,Lopez F.);(Lopez F.,Ferrero J.C.);(Ferrero J.C.,Montanes A.)",10.0
"Stepanek R.,Ancic M.,Lopez F.,Johansson T.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Stepanek R.)",10.0
"Youzhny M.,Roddick A.,Ancic M.,Srichaphan P.,Goldstein P.,Youzhny M.","(Youzhny M.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Goldstein P.);(Goldstein P.,Youzhny M.)",10.0
"Johansson J.,Lopez F.,Ferrero J.C.,Johansson J.","(Johansson J.,Lopez F.);(Lopez F.,Ferrero J.C.);(Ferrero J.C.,Johansson J.)",10.0
"Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Federer R.,Hanescu V.","(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Federer R.);(Federer R.,Hanescu V.)",10.0
"Schuettler R.,Agassi A.,Lopez F.,Ancic M.,Srichaphan P.,Nieminen J.,Schuettler R.","(Schuettler R.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Nieminen J.);(Nieminen J.,Schuettler R.)",10.0
"Hrbaty D.,Ancic M.,Beck K.,Hrbaty D.","(Hrbaty D.,Ancic M.);(Ancic M.,Beck K.);(Beck K.,Hrbaty D.)",10.0
"Henman T.,Ancic M.,Federer R.,Henman T.","(Henman T.,Ancic M.);(Ancic M.,Federer R.);(Federer R.,Henman T.)",10.0
"Novak J.,Roddick A.,Ancic M.,Lopez F.,Johansson T.,Novak J.","(Novak J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Novak J.)",10.0
"Verdasco F.,Costa A.,Roddick A.,Ancic M.,Baghdatis M.,Minar I.,Hanescu V.,Verdasco F.","(Verdasco F.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Hanescu V.);(Hanescu V.,Verdasco F.)",10.0
"Stepanek R.,Ancic M.,Roddick A.,Costa A.,Mathieu P.H.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Mathieu P.H.);(Mathieu P.H.,Stepanek R.)",10.0
"Stepanek R.,Ancic M.,Roddick A.,Costa A.,Spadea V.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Spadea V.);(Spadea V.,Stepanek R.)",10.0
"Puerta M.,Zabaleta M.,Lopez F.,Ancic M.,Arthurs W.,Canas G.,Puerta M.","(Puerta M.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Canas G.);(Canas G.,Puerta M.)",10.0
"Haas T.,Ancic M.,Federer R.,Haas T.","(Haas T.,Ancic M.);(Ancic M.,Federer R.);(Federer R.,Haas T.)",10.0
"Puerta M.,Zabaleta M.,Moya C.,Puerta M.","(Puerta M.,Zabaleta M.);(Zabaleta M.,Moya C.);(Moya C.,Puerta M.)",10.0
"Verdasco F.,Costa A.,Massu N.,Verdasco F.","(Verdasco F.,Costa A.);(Costa A.,Massu N.);(Massu N.,Verdasco F.)",10.0
"Melzer J.,Roddick A.,Ancic M.,Arthurs W.,Melzer J.","(Melzer J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Melzer J.)",10.0
"Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Srichaphan P.,Calleri A.,Hanescu V.","(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Calleri A.);(Calleri A.,Hanescu V.)",10.0
"Lopez F.,Ancic M.,Roddick A.,Costa A.,Andreev I.,Lopez F.","(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Lopez F.)",10.0
"Mayer F.,Ancic M.,Lopez F.,Mayer F.","(Mayer F.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Mayer F.)",10.0
"Melzer J.,Roddick A.,Ancic M.,Lopez F.,Malisse X.,Melzer J.","(Melzer J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Malisse X.);(Malisse X.,Melzer J.)",10.0
"Novak J.,Roddick A.,Ancic M.,Lopez F.,Montanes A.,Novak J.","(Novak J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Montanes A.);(Montanes A.,Novak J.)",10.0
"Federer R.,Ancic M.,Coria G.,Federer R.","(Federer R.,Ancic M.);(Ancic M.,Coria G.);(Coria G.,Federer R.)",10.0
"Mello R.,Ancic M.,Roddick A.,Costa A.,Ferrer D.,Mello R.","(Mello R.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ferrer D.);(Ferrer D.,Mello R.)",10.0
"Schuettler R.,Agassi A.,Lopez F.,Ferrero J.C.,Schuettler R.","(Schuettler R.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Ferrero J.C.);(Ferrero J.C.,Schuettler R.)",10.0
"Novak J.,Roddick A.,Ancic M.,Lopez F.,Ferrero J.C.,Novak J.","(Novak J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Ferrero J.C.);(Ferrero J.C.,Novak J.)",10.0
"Stepanek R.,Ancic M.,Roddick A.,Costa A.,Monaco J.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Monaco J.);(Monaco J.,Stepanek R.)",10.0
"Haehnel J.,Hrbaty D.,Ancic M.,Roddick A.,Costa A.,Davydenko N.,Haehnel J.","(Haehnel J.,Hrbaty D.);(Hrbaty D.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Haehnel J.)",10.0
"Saulnier C.,Ancic M.,Roddick A.,Costa A.,Ferrer D.,Saulnier C.","(Saulnier C.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ferrer D.);(Ferrer D.,Saulnier C.)",10.0
"Murray A.,Gonzalez F.,Ancic M.,Henman T.,Murray A.","(Murray A.,Gonzalez F.);(Gonzalez F.,Ancic M.);(Ancic M.,Henman T.);(Henman T.,Murray A.)",10.0
"Hrbaty D.,Ancic M.,Hewitt L.,Hrbaty D.","(Hrbaty D.,Ancic M.);(Ancic M.,Hewitt L.);(Hewitt L.,Hrbaty D.)",10.0
"Mirnyi M.,Costa A.,Roddick A.,Ancic M.,Gonzalez F.,Mirnyi M.","(Mirnyi M.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Mirnyi M.)",10.0
"Canas G.,Arthurs W.,Ancic M.,Roddick A.,Costa A.,Andreev I.,Canas G.","(Canas G.,Arthurs W.);(Arthurs W.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Canas G.)",10.0
"Hernych J.,Ancic M.,Roddick A.,Costa A.,Ferrer D.,Hernych J.","(Hernych J.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ferrer D.);(Ferrer D.,Hernych J.)",10.0
"Ventura S.,Zabaleta M.,Muller G.,Ventura S.","(Ventura S.,Zabaleta M.);(Zabaleta M.,Muller G.);(Muller G.,Ventura S.)",10.0
"Srichaphan P.,Ancic M.,Roddick A.,Costa A.,Andreev I.,Srichaphan P.","(Srichaphan P.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Srichaphan P.)",10.0
"Nalbandian D.,Ancic M.,Lopez F.,Johansson T.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Nalbandian D.)",10.0
"Monfils G.,Ancic M.,Arthurs W.,Canas G.,Monfils G.","(Monfils G.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Canas G.);(Canas G.,Monfils G.)",10.0
"Hrbaty D.,Ancic M.,Lopez F.,Karlovic I.,Benneteau J.,Hrbaty D.","(Hrbaty D.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Karlovic I.);(Karlovic I.,Benneteau J.);(Benneteau J.,Hrbaty D.)",10.0
"Mello R.,Ancic M.,Coria G.,Mello R.","(Mello R.,Ancic M.);(Ancic M.,Coria G.);(Coria G.,Mello R.)",10.0
"Labadze I.,Roddick A.,Ancic M.,Bjorkman J.,Labadze I.","(Labadze I.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Bjorkman J.);(Bjorkman J.,Labadze I.)",10.0
"Massu N.,Costa A.,Roddick A.,Ancic M.,Coria G.,Massu N.","(Massu N.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Coria G.);(Coria G.,Massu N.)",10.0
"Mathieu P.H.,Costa A.,Andreev I.,Mathieu P.H.","(Mathieu P.H.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Mathieu P.H.)",10.0
"Serra F.,Ancic M.,Roddick A.,Costa A.,Koubek S.,Serra F.","(Serra F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Koubek S.);(Koubek S.,Serra F.)",10.0
"Novak J.,Roddick A.,Ancic M.,Lopez F.,Carlsen K.,Novak J.","(Novak J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Carlsen K.);(Carlsen K.,Novak J.)",10.0
"Lopez F.,Ancic M.,Roddick A.,Costa A.,Ferrer D.,Lopez F.","(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ferrer D.);(Ferrer D.,Lopez F.)",10.0
"Roddick A.,Costa A.,Andreev I.,Roddick A.","(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Roddick A.)",10.0
"Montanes A.,Lopez F.,Johansson J.,Montanes A.","(Montanes A.,Lopez F.);(Lopez F.,Johansson J.);(Johansson J.,Montanes A.)",10.0
"Hernych J.,Ancic M.,Acasuso J.,Hernych J.","(Hernych J.,Ancic M.);(Ancic M.,Acasuso J.);(Acasuso J.,Hernych J.)",10.0
"Saulnier C.,Ancic M.,Coria G.,Saulnier C.","(Saulnier C.,Ancic M.);(Ancic M.,Coria G.);(Coria G.,Saulnier C.)",10.0
"Srichaphan P.,Ancic M.,Lopez F.,Zabaleta M.,Garcia-Lopez G.,Srichaphan P.","(Srichaphan P.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Garcia-Lopez G.);(Garcia-Lopez G.,Srichaphan P.)",10.0
"Lapentti N.,Massu N.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Carlsen K.,Lapentti N.","(Lapentti N.,Massu N.);(Massu N.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Carlsen K.);(Carlsen K.,Lapentti N.)",10.0
"Monfils G.,Ancic M.,Hrbaty D.,Monfils G.","(Monfils G.,Ancic M.);(Ancic M.,Hrbaty D.);(Hrbaty D.,Monfils G.)",10.0
"Mayer F.,Ancic M.,Federer R.,Mayer F.","(Mayer F.,Ancic M.);(Ancic M.,Federer R.);(Federer R.,Mayer F.)",10.0
"Lisnard J.R.,Kohlschreiber P.,Soderling R.,Lopez F.,Johansson T.,Lisnard J.R.","(Lisnard J.R.,Kohlschreiber P.);(Kohlschreiber P.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Lisnard J.R.)",10.0
"Nadal R.,Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Lopez F.,Zabaleta M.,Muller G.,Nadal R.","(Nadal R.,Hanescu V.);(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Muller G.);(Muller G.,Nadal R.)",10.0
"Verdasco F.,Costa A.,Davydenko N.,Verdasco F.","(Verdasco F.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Verdasco F.)",10.0
